KEY_SKU_MEDICAMENTO;QTD_VENDIDA;DATA
CLONAZEPAM 2 MG COM CT BL AL PLAS TRANS X 20;1693;2021-10-01
CLONAZEPAM 2 MG COM CT BL AL PLAS TRANS X 30;270840;2021-10-01
CLONAZEPAM 2 MG COM CT BL AL PLAS TRANS X 30 ;1623;2020-06-01
CLONAZEPAM 2 MG COM CT BL AL PLAS TRANS X 60;434;2021-05-01
CLONAZEPAM 2 MG COM CT BL AL PLAST TRANS X 30;15316;2021-10-01
CLONAZEPAM 2 MG COM CT FR PLAS OPC X 30;467;2021-04-01
CLONAZEPAM 2,5 MG/ML SOL OR CT FR GOT VD AMB X 20 ML;148245;2021-10-01
CLONAZEPAM 2,5 MG/ML SOL OR CT FR PET AMB GOT X 20 ML;7400;2021-10-01
CLONAZEPAM 2,5 MG/ML SOL OR CT FR VD AMB CGT X 20 ML ;7377;2021-10-01
CLONAZEPAM 2,5 MG/ML SOL OR CT FR VD AMB CGT X 20ML ;20141;2021-10-01
CLONAZEPAM 2,5 MG/ML SOL OR CT FR VD AMB CGT X 20 ML;27071;2021-10-01
CLONAZEPAM 2,5 MG/ML SOL OR CT FR VD AMB GOT X 20 ML;31725;2021-10-01
CLONAZEPAM 2,5 MG/ML SOL OR CT FR VD AMB GOT X 20 ML ;15;2021-10-01
CLONAZEPAM 2,5 MG/ML SOL OR CT FR VD AMB X 20 ML;2;2017-11-01
CLONAZEPAM 2,5 MG/ML SOL OR CT FR VD CGT X 20 ML;198262;2021-10-01
CLONAZEPAM 2,5 MG/ML SOL OR CX 50 FR PLAS OPC GOT X 20 ML (EMB HOSP) ;2;2019-03-01
CLONAZEPAM 2.5 MG / ML SOL OR CT FR VD AMB CGT X 20 ML;23;2018-05-01
CLORANFENICOL + CLORIDRATO DE LIDOCAINA 25 MG/ML + 30 MG/ML SOL OTO CT FR PLAS OPC GOT X 10 ML;5;2018-09-01
CLORANFENICOL + COLAGENASE 0,6 U/G + 0,01 G POM DERM CT BG AL X 15 G;807;2021-10-01
CLORANFENICOL + COLAGENASE 0,6 U/G + 0,01 G POM DERM CT BG AL X 15 G + ESP;45;2021-10-01
CLORANFENICOL + COLAGENASE 0,6 U/G + 0,01 G POM DERM CT BG AL X 30 G;3354;2021-10-01
CLORANFENICOL + COLAGENASE 0,6 U/G + 0,01 G POM DERM CT BG AL X 50 G;51;2021-09-01
CLORANFENICOL + COLAGENASE 0,6 U/G + 0,01 G POM DERM CT BG AL X 50 G + ESP;11;2021-07-01
CLORANFENICOL + COLAGENASE 0,6 U/G + 0,01 G/G POM DERM CT 01 BG AL X 15 G + ESP PLAS;730;2021-10-01
CLORANFENICOL + COLAGENASE 0,6 U/G + 0,01 G/G POM DERM CT 01 BG AL X 30 G + ESP PLAS;1822;2021-10-01
CLORANFENICOL + COLAGENASE 0,6 U/G + 0,01 G/G POM DERM CT 01 BG AL X 50 G + ESP PLAS;406;2021-10-01
CLORANFENICOL + COLAGENASE 0,6 U/G + 0,01 G/G POM DERM CT BG AL X 15 G + ESPATULA PLAS;3381;2021-10-01
CLORANFENICOL + COLAGENASE 0,6 U/G + 0,01 G/G POM DERM CT BG AL X 30 G;4449;2021-10-01
CLORANFENICOL + COLAGENASE 0,6 U/G + 0,01 G/G POM DERM CT BG AL X 50 G + ESPATULA PLAS;670;2021-10-01
CLORANFENICOL + COLAGENASE 0,6 U/G + 0,01 G/G POM GINEC CT BG AL X 30 G + 6 APLIC;4562;2021-10-01
CLORANFENICOL + COLAGENASE 0,6 UI/G + 10 MG/G POM VAG CT BG AL X 30 G + APLIC;1388;2021-10-01
CLORANFENICOL + DESOXIRRIBONUCLEASE + FIBRINOLISINA 1U(LOOMIS)/G + 666U/G + 10 MG/G POM VAG CT BG AL X 30G + 6 APLIC GINO;2;2021-05-01
CLORANFENICOL + DESOXIRRIBONUCLEASE + FIBRINOLISINA 1U(LOOMIS)/G + 666U/G + 10MG/G POM DERM CT BG AL X 10G ;3;2020-08-01
CLORANFENICOL + DESOXIRRIBONUCLEASE + FIBRINOLISINA 1U(LOOMIS)/G + 666U/G + 10MG/G POM DERM CT BG AL X 30G ;1;2018-10-01
CLORANFENICOL + DESOXIRRIBONUCLEASE + FIBRINOLISINA 666UI/G + 1UI/G + 10M/G POM DERM CT BG AL X 10 G;2611;2021-10-01
CLORANFENICOL + DESOXIRRIBONUCLEASE + FIBRINOLISINA 666UI/G + 1UI/G + 10M/G POM DERM CT BG AL X 30 G;4729;2021-10-01
CLORANFENICOL + DESOXIRRIBONUCLEASE + FIBRINOLISINA 666UI/G + 1UI/G + 10M/G POM DERM CX 10 BG AL X 10 G ;3;2017-12-01
CLORDIAZEPÓXIDO + CLORIDRATO DE AMITRIPTILINA 12,5 MG + 5,0 MG CAP GEL DURA CT BL AL PLAS TRANS X 20;21022;2021-10-01
CLORETO DE BENZÂLCONIO + LISOZIMA + METRONIDAZOL + NISTATINA 62,5 + 4,380 + 1,250 + 2,5 MG CR VAG CT BG AL X 40 G + 10 APLIC;4;2021-04-01
CLORFENESINA + CLORIDRATO DE TETRACAÍNA + VALERATO DE BETAMETASONA 1MG/ML+ 10MG/ML + 5MG/ML SOL OTO CT FR PLAS GOT X 10 ML;31547;2021-10-01
CLORFENESINA + CLORIDRATO DE TETRACAÍNA + VALERATO DE BETAMETASONA 1MG/ML+ 10MG/ML + 5MG/ML SOL OTO CT FR PLAS GOT X 5 ML;3;2021-08-01
CLORIDRATO DE ADIFENINA + CLORIDRATO DE PROMETAZINA + DIPIRONA (500 MG + 5 MG + 10 MG) / 1,5 ML SOL OR CT FR PLAS OPC X 20 ML;34;2021-07-01
CLORIDRATO DE AMANTADINA 100 MG COM CT BL AL PLAS PVC TRANS X 20;32701;2021-10-01
CLORIDRATO DE AMANTADINA 100 MG COM CT BL AL PLAS PVC TRANS X 30;94;2021-10-01
CLORIDRATO DE AMANTADINA 100 MG COM CT BL AL PLAS TRANS X 20;498;2021-10-01
CLORIDRATO DE AMANTADINA 100 MG COM CT BL AL PLAS TRANS X 20.;23862;2021-10-01
CLORIDRATO DE AMITRIPTILINA 10 MG COM REV CX BL AL PLAS PVDC TRANS X 30 ;13872;2021-10-01
CLORIDRATO DE AMITRIPTILINA 10 MG COM REV CX BL AL PLAS TRANS X 30 ;26785;2021-10-01
CLORIDRATO DE AMITRIPTILINA 25 MG COM CT BL AL PLAS TRANS X 20 ;3390;2020-10-01
CLORIDRATO DE AMITRIPTILINA 25 MG COM CT BL AL PLAS TRANS X 30;3644;2021-10-01
CLORIDRATO DE AMITRIPTILINA 25 MG COM CX BL AL PLAS INC X 20 ;122;2018-12-01
CLORIDRATO DE AMITRIPTILINA 25 MG COM REV CT BL AL PLAS INC X 20;539;2021-09-01
CLORIDRATO DE AMITRIPTILINA 25 MG COM REV CT BL AL PLAS OPC X 20;443;2021-06-01
CLORIDRATO DE AMITRIPTILINA 25 MG COM REV CT BL AL PLAS OPC X 20 ;1017;2021-02-01
CLORIDRATO DE AMITRIPTILINA 25 MG COM REV CT BL AL PLAS OPC X 30;11785;2021-10-01
CLORIDRATO DE AMITRIPTILINA 25 MG COM REV CT BL AL PLAS OPC X 30 ;81445;2021-10-01
CLORIDRATO DE AMITRIPTILINA 25 MG COM REV CT BL AL PLAS PVDC TRANS X 20;9227;2021-10-01
CLORIDRATO DE AMITRIPTILINA 25 MG COM REV CT BL AL PLAS PVDC TRANS X 30;9055;2021-10-01
CLORIDRATO DE AMITRIPTILINA 25 MG COM REV CT BL AL PLAS PVDC TRANS X 60;9987;2021-10-01
CLORIDRATO DE AMITRIPTILINA 25 MG COM REV CT BL AL PLAS TRANS X 20;68830;2021-10-01
CLORIDRATO DE AMITRIPTILINA 25 MG COM REV CT BL AL PLAS TRANS X 20 ;16146;2021-10-01
CLORIDRATO DE AMITRIPTILINA 25 MG COM REV CT BL AL PLAS TRANS X 30;137852;2021-10-01
CLORIDRATO DE AMITRIPTILINA 75 MG COM REV CT 2 BL AL PLAS INC X 10;3;2018-12-01
CLORIDRATO DE AMITRIPTILINA 75 MG COM REV CT BL AL PLAS OPC X 20;318;2021-10-01
CLORIDRATO DE AMITRIPTILINA 75 MG COM REV CT BL AL PLAS OPC X 20 ;786;2021-10-01
CLORIDRATO DE AMITRIPTILINA 75 MG COM REV CT BL AL PLAS OPC X 30;4083;2021-10-01
CLORIDRATO DE AMITRIPTILINA 75 MG COM REV CT BL AL PLAS OPC X 300;1327;2018-12-01
CLORIDRATO DE AMITRIPTILINA 75 MG COM REV CT BL AL PLAS PVDC TRANS X 20;3487;2021-10-01
CLORIDRATO DE AMITRIPTILINA 75 MG COM REV CT BL AL PLAS TRANS X 20;6297;2021-10-01
CLORIDRATO DE AMITRIPTILINA 75 MG COM REV CT BL AL PLAS TRANS X 30;1172;2021-10-01
CLORIDRATO DE ANFEPRAMONA 75 MG COM DESINT LENTA CT STR X 20  ;2;2017-12-01
CLORIDRATO DE BENSERAZIDA + LEVODOPA (100 + 25) MG COM CT FR VD AMB X 30 ;1;2019-02-01
CLORIDRATO DE BENSERAZIDA + LEVODOPA (100,0 + 25,0) MG COM CT FR VD AMB X 60;1;2021-09-01
CLORIDRATO DE BENSERAZIDA + LEVODOPA (200 + 50) MG COM CT FR VD AMB X 30;6;2018-10-01
CLORIDRATO DE BENSERAZIDA + LEVODOPA (200,0 + 50,0) MG COM CT FR VD AMB X 30;5;2021-05-01
CLORIDRATO DE BENSERAZIDA + LEVODOPA + LEVODOPA (150 MG +50MG + 50 MG) COM LIB MOD CT FR VD AMB X 30;1;2019-10-01
CLORIDRATO DE BESIFLOXACINO 0,6 SUS OFT CT FR PLAS OPC GOT X 5 ML;397;2021-09-01
CLORIDRATO DE BIPERIDENO 2 MG COM CT 4 BL AL PLAS AMB X 20;9340;2021-10-01
CLORIDRATO DE BIPERIDENO 2 MG COM CT 4 BL AL PLAS INC X 20;1;2019-12-01
CLORIDRATO DE BIPERIDENO 2 MG COM CT BL AL PLAS AMB X 80;13767;2021-10-01
CLORIDRATO DE BIPERIDENO 2 MG COM CX 4 BL AL PLAS TRANS X 20;1;2018-04-01
CLORIDRATO DE BIPERIDENO 2 MG COM CX 8 BL AL PLAS TRANS X 10;2353;2021-10-01
CLORIDRATO DE BIPERIDENO 4 MG COM REV LIB RETARD CT BL AL PLAS AMB X 30;858;2021-10-01
CLORIDRATO DE BIPERIDENO 4 MG RETARD COM REV CT 2 BL AL PLAS AMB X 15;440;2021-08-01
CLORIDRATO DE BIPERIDENO 4 MG RETARD COM REV CT 2 BL AL PLAS INC X 15;59;2021-10-01
CLORIDRATO DE BUPROPIONA 150 MG COM REV CT BL AL AL X 30;3574;2021-10-01
CLORIDRATO DE BUPROPIONA 150 MG COM REV CT BL AL AL X 60;10431;2021-10-01
CLORIDRATO DE BUPROPIONA 150 MG COM REV LIB LENT CT 3 BL AL/AL X 10 ;4;2019-08-01
CLORIDRATO DE BUPROPIONA 150 MG COM REV LIB LENT CT BL AL AL X 30;5746;2021-10-01
CLORIDRATO DE BUPROPIONA 150 MG COM REV LIB LENT CT BL AL AL X 60;5536;2021-10-01
CLORIDRATO DE BUPROPIONA 150 MG COM REV LIB LENT CT BL AL PLAS INC X 30;13;2020-10-01
CLORIDRATO DE BUPROPIONA 150 MG COM REV LIB LENTA CT BL AL PLAS INC X 30 ;7;2018-09-01
CLORIDRATO DE BUPROPIONA 150 MG COM REV LIB LENTA CT BL AL/AL X 12;16;2019-10-01
CLORIDRATO DE BUPROPIONA 150 MG COM REV LIB LENTA CT BL AL/AL X 30;26693;2021-10-01
CLORIDRATO DE BUPROPIONA 150 MG COM REV LIB LENTA CT BL AL/AL X 60;72957;2021-10-01
CLORIDRATO DE BUPROPIONA 150 MG COM REV LIB PROL CT BL AL AL X 100;4;2021-10-01
CLORIDRATO DE BUPROPIONA 150 MG COM REV LIB PROL CT BL AL AL X 30;20567;2021-10-01
CLORIDRATO DE BUPROPIONA 150 MG COM REV LIB PROL CT BL AL AL X 30 ;20;2018-09-01
CLORIDRATO DE BUPROPIONA 150 MG COM REV LIB PROL CT BL AL AL X 60;58142;2021-10-01
CLORIDRATO DE BUPROPIONA 150 MG COM REV LIB PROL CT BL AL AL X 30;14512;2021-10-01
CLORIDRATO DE BUPROPIONA 150 MG COM REV LIB PROL CT BL AL AL X 60;50490;2021-10-01
CLORIDRATO DE BUPROPIONA 150 MG COM REV LIB PROL CT BL AL PLAS TRANS X 30;1391;2021-08-01
CLORIDRATO DE BUPROPIONA 150 MG COM REV LIB PROL CT BL AL PLAS TRANS X 60;1;2019-09-01
CLORIDRATO DE BUPROPIONA 150 MG COM REV LIB PROL CT BL AL/AL X 30 ;1;2020-10-01
CLORIDRATO DE BUPROPIONA 150 MG COM REV LIB PROL CT FR PLAS OPC X 07 ;3;2021-03-01
CLORIDRATO DE BUPROPIONA 150 MG COM REV LIB PROL CT FR PLAS OPC X 30;55386;2021-10-01
CLORIDRATO DE BUPROPIONA 150 MG COM REV LIB PROL CT FR PLAS PEAD OPC X 30;8865;2021-10-01
CLORIDRATO DE BUPROPIONA 150 MG COM REV LIB PROL CT FR PLAS PEAD OPC X 60;23114;2021-10-01
CLORIDRATO DE BUPROPIONA 150 MG COM REV LIB PROL CT FR PLAS X 30;2796;2020-11-01
CLORIDRATO DE BUPROPIONA 150 MG COM REV LIB PROL CT FR PLAS X 60;6337;2020-11-01
CLORIDRATO DE BUPROPIONA 150 MG COM REV LIB PROL CT STRIP AL/PLAS X 30;3218;2021-10-01
CLORIDRATO DE BUPROPIONA 150 MG COM REV LIB PROL CT STRIP AL/PLAS X 60;12459;2021-10-01
CLORIDRATO DE BUPROPIONA 150 MG COM REV LIB PROLONG CT FR PLAS OPC X 30;5167;2020-05-01
CLORIDRATO DE BUPROPIONA 300 MG COM REV LIB PROL CT BL AL AL X 30;1805;2021-10-01
CLORIDRATO DE BUPROPIONA 300 MG COM REV LIB PROL CT BL AL AL X 60;4538;2021-10-01
CLORIDRATO DE BUPROPIONA 300 MG COM REV LIB PROL CT FR PLAS OPC X 30;56547;2021-10-01
CLORIDRATO DE BUPROPIONA 300 MG COM REV LIB PROL CT FR PLAS OPC X 7 ;3;2018-09-01
CLORIDRATO DE BUPROPIONA 300 MG COM REV LIB PROL CT FR PLAS PEAD OPC X 30;5930;2021-10-01
CLORIDRATO DE BUPROPIONA 300 MG COM REV LIB PROL CT FR PLAS PEAD OPC X 60;19393;2021-10-01
CLORIDRATO DE BUPROPIONA 300 MG COM REV LIB PROL CT FR PLAS X 30;1550;2020-11-01
CLORIDRATO DE BUPROPIONA 300 MG COM REV LIB PROL CT FR PLAS X 60;6090;2020-11-01
CLORIDRATO DE BUPROPIONA 300 MG COM REV LIB PROLONG CT FR PLAS OPC X 30;5326;2020-05-01
CLORIDRATO DE BUSPIRONA 10 MG COM CT BL AL PLAS TRANS X 20;17688;2021-10-01
CLORIDRATO DE BUSPIRONA 10 MG COM CT BL AL PLAS TRANS X 60;15663;2021-10-01
CLORIDRATO DE BUSPIRONA 10 MG COM CT BL AL PLAS TRANS X 90;1209;2021-10-01
CLORIDRATO DE BUSPIRONA 5 MG COM CT BL AL PLAS TRANS X 20;17041;2021-10-01
CLORIDRATO DE BUSPIRONA 5 MG COM CT BL AL PLAS TRANS X 60;12485;2021-10-01
CLORIDRATO DE BUSPIRONA 5 MG COM CT BL AL PLAS TRANS X 90;970;2021-10-01
CLORIDRATO DE CICLOBENZAPRINA 10 MG COM REV CT BL AL PLAS TRANS X 10;5;2018-08-01
CLORIDRATO DE CICLOBENZAPRINA 10MG COM REV CT BL AL PLAS OPC X 30;1;2021-05-01
CLORIDRATO DE CICLOPENTOLATO 10 MG/ML SOL OFT CT FR GOT PLAS TRANS X 5 ML;6;2021-02-01
CLORIDRATO DE CICLOPENTOLATO 10 MG/ML SOL OFT CT FR PLAS TRANS GOT X 5 ML;4437;2021-10-01
CLORIDRATO DE CIPROFLOXACINA H2O 500 MG COM REV CT 2 BL AL PLAS INC X 7;766;2021-10-01
CLORIDRATO DE CIPROFLOXACINA H2O 500 MG COM REV CT BL AL PLAS INC X 14;4;2018-01-01
CLORIDRATO DE CIPROFLOXACINA H2O 500 MG COM REV CT BL AL PLAS INC X 6 ;127;2021-06-01
CLORIDRATO DE CIPROFLOXACINA H2O 500 MG COM REV CT BL AL PLAS(PP) INC X 14;95;2020-02-01
CLORIDRATO DE CIPROFLOXACINA H2O 500 MG COM REV CT BL AL PLAS(PP) INC X 6 ;829;2020-11-01
CLORIDRATO DE CIPROFLOXACINO + DEXAMETASONA (3+1) MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;43872;2021-10-01
CLORIDRATO DE CIPROFLOXACINO + DEXAMETASONA (3,5 + 1) MG/G POM OFT CT BG AL X 3,5 G;14676;2021-10-01
CLORIDRATO DE CIPROFLOXACINO + DEXAMETASONA (3,5 + 1,0) MG/ML SUS OFT CT FR GOT PLAS OPC X 5 ML;18900;2021-10-01
CLORIDRATO DE CIPROFLOXACINO + DEXAMETASONA 3,5 MG + 1 MG SOL OFT CT FR PLAS OPC GOT X 5 ML;2520;2021-10-01
CLORIDRATO DE CIPROFLOXACINO + DEXAMETASONA 3,5 MG/G + 1,0 MG/G POM OFT CT BG AL X 3,5 G;100;2018-12-01
CLORIDRATO DE CIPROFLOXACINO + DEXAMETASONA 3,5 MG/ML + 1 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML;3092;2021-10-01
CLORIDRATO DE CIPROFLOXACINO + DEXAMETASONA 3,5 MG/ML + 1,0 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML;1;2019-04-01
CLORIDRATO DE CIPROFLOXACINO + DEXAMETASONA 3,5MG/ML + 1MG/ML SOL OFT CT FR PLAS OPC GOT X 5ML;1665;2021-10-01
CLORIDRATO DE CIPROFLOXACINO 250 MG COM REV CT BL AL PLAS OPC X 14;665;2018-12-01
CLORIDRATO DE CIPROFLOXACINO 250 MG COM REV CT BL AL PLAS OPC X 6 ;34;2018-06-01
CLORIDRATO DE CIPROFLOXACINO 3 MG/ML SOL OFT CT FR GOT PLAS OPC X 15 ML;46;2021-02-01
CLORIDRATO DE CIPROFLOXACINO 3 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;2423;2021-10-01
CLORIDRATO DE CIPROFLOXACINO 3 MG/ML SOL OFT CT FR PLAS TRANS GOT X 5 ML;1565;2021-10-01
CLORIDRATO DE CIPROFLOXACINO 3,5 MG/G POM OFT CT BG AL X 3,5 G;1143;2021-10-01
CLORIDRATO DE CIPROFLOXACINO 3,5 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;3269;2021-10-01
CLORIDRATO DE CIPROFLOXACINO 3,5 MG/ML SOL OFT CT FR GOT PLAS TRANSL X 5 ML;6064;2021-10-01
CLORIDRATO DE CIPROFLOXACINO 3,5 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML;25;2020-12-01
CLORIDRATO DE CIPROFLOXACINO 3,5 MG/ML SOL OFT CT FR PLAST OPC GOT X 5 ML;2797;2021-09-01
CLORIDRATO DE CIPROFLOXACINO 5,8 MG/ML SOL OTO CT FR VD AMB GOT X 10 ML ;276;2019-03-01
CLORIDRATO DE CIPROFLOXACINO 500 MG COM REV CT 2 BL AL PLAS INC X 7;108;2020-10-01
CLORIDRATO DE CIPROFLOXACINO 500 MG COM REV CT 2 BL AL PLAS TRANS X 07;1815;2020-10-01
CLORIDRATO DE CIPROFLOXACINO 500 MG COM REV CT 2 BL AL PVC X 7;411;2021-02-01
CLORIDRATO DE CIPROFLOXACINO 500 MG COM REV CT BL AL PLAS INC X 14;29623;2021-10-01
CLORIDRATO DE CIPROFLOXACINO 500 MG COM REV CT BL AL PLAS INC X 6;2;2018-02-01
CLORIDRATO DE CIPROFLOXACINO 500 MG COM REV CT BL AL PLAS INC X 6 ;1031;2021-10-01
CLORIDRATO DE CIPROFLOXACINO 500 MG COM REV CT BL AL PLAS OPC X 14;13388;2021-10-01
CLORIDRATO DE CIPROFLOXACINO 500 MG COM REV CT BL AL PLAS OPC X 6 ;3124;2021-10-01
CLORIDRATO DE CIPROFLOXACINO 500 MG COM REV CT BL AL PLAS PVC TRANS X 14;951;2021-10-01
CLORIDRATO DE CIPROFLOXACINO 500 MG COM REV CT BL AL PLAS TRANS X 10;54132;2021-10-01
CLORIDRATO DE CIPROFLOXACINO 500 MG COM REV CT BL AL PLAS TRANS X 14;122626;2021-10-01
CLORIDRATO DE CIPROFLOXACINO 500 MG COM REV CT BL AL PLAS TRANS X 6;9711;2021-10-01
CLORIDRATO DE CIPROFLOXACINO 500 MG COM REV CT BL AL PLAS TRANS X 6 ;401;2021-10-01
CLORIDRATO DE CIPROFLOXACINO 500 MG COM REV CT BL AL PLAS(PP) INC X 14;2005;2019-12-01
CLORIDRATO DE CIPROFLOXACINO 500 MG COM REV CT BL AL PLAS(PP) INC X 6;50;2019-12-01
CLORIDRATO DE CIPROFLOXACINO 500 MG COM REV CT FR PLAS OPC X 14;1;2021-06-01
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO + DEXAMETASONA (3+1) MG/G POM OFT CT BG AL X 3,5 G;28600;2021-10-01
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO + DEXAMETASONA 3 MG/G + 1 MG/G POM OFT CT BG AL X 3,5 G;3661;2021-07-01
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO + DEXAMETASONA 3,0 MG/ML+1,0 MG/ML SUS OFT CT FR PLAS OPC GOT X 5 ML;26745;2021-10-01
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO + DEXAMETASONA 3,5 MG/ML + 1 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;9082;2021-10-01
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO + DEXAMETASONA 3,5 MG/ML + 1 MG/ML SOL OFT CX 50 FR GOT PLAS OPC X 5 ML (EMB HOSP);1;2020-01-01
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO + DEXAMETASONA 3,5 MG/ML + 1,0 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML ;644;2019-12-01
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO + DEXAMETASONA 3,5 MG/ML + 1,0 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML ;1608;2021-10-01
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO 250 MG COM REV CT BL AL PLAS INC X 14;2;2020-10-01
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO 3 MG/ML SOL OFT CT FR PLAS TRANS GOT X 5 ML;2310;2021-10-01
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO 3,0 MG/ML SOL OTO CT FR PLAS OPC GOT X 5 ML;2775;2021-10-01
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO 3,5 MG/ML SOL OFT CT FR PLAS OPC GOT X 5ML;3;2018-12-01
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO 3MG/ML SOL OFT CT FR GOT PLAS TRANS X 5 ML;3366;2019-12-01
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO 500 MG COM REV CT BL AL PLAS INC X 14;6376;2021-10-01
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO 500 MG COM REV CT BL AL PLAS INC X 14 ;165;2021-10-01
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO 500 MG COM REV CT BL AL PLAS INC X 7;463;2021-10-01
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO 500 MG COM REV CT BL AL PLAS OPC X 14;9714;2021-10-01
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO 500 MG COM REV CT BL AL PLAS OPC X 6 ;2115;2021-10-01
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO 500 MG COM REV CT BL AL PLAS PVC TRANS X 14;3727;2019-12-01
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO 500 MG COM REV CT BL AL PLAS PVC TRANS X 6;9;2018-12-01
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO 500 MG COM REV CT BL AL PLAS PVC TRANS X 7;440;2019-12-01
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO 500 MG COM REV CT BL AL PLAS PVDC OPC X 10;4218;2021-10-01
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO 500 MG COM REV CT BL AL PLAS PVDC OPC X 14;10783;2021-10-01
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO 500 MG COM REV CT BL AL PLAS TRANS X 10;9480;2021-10-01
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO 500 MG COM REV CT BL AL PLAS TRANS X 14;94182;2021-10-01
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO 500 MG COM REV CT BL AL PLAS TRANS X 14 ;18770;2021-10-01
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO 500 MG COM REV CT BL AL PLAS TRANS X 28;175;2021-10-01
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO 500 MG COM REV CT BL AL PLAS TRANS X 6;94;2019-04-01
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO 500 MG COM REV CT BL AL PLAS TRANS X 6 ;5905;2021-10-01
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO 500 MG COM REV CT BL AL PLAS TRANS X 7;1896;2021-10-01
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO 500 MG COM REV CT BL AL PLAS(PP) INC X 14;1922;2021-10-01
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO 500 MG COM REV CT BL AL PLAS(PP) INC X 6;323;2021-10-01
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO 500 MG COM REV CT BL AL PVC TRANS X 14;576;2021-10-01
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO 500 MG COM REV CT BL AL PVC TRANS X 7;16;2020-04-01
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO 500 MG COM REV CT BL AL PVDC LEIT X 10;44;2019-01-01
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO 500 MG COM REV CT BL AL PVDC LEIT X 14;2084;2021-10-01
CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO 500 MG COMP REV CT BL AL PLAS INC X 14 ;27;2021-03-01
CLORIDRATO DE CLINDAMICINA 300 MG CAP DURA CT BL AL PLAS TRANS X 16;653;2021-10-01
CLORIDRATO DE CLINDAMICINA MONOIDRATADO 150 MG CAP GEL DURA CT 4 BL AL PLAS INC X 4;16;2020-01-01
CLORIDRATO DE CLINDAMICINA MONOIDRATADO 300 MG CAP DURA CT BL AL PLAS PVC TRANS X 16;47359;2021-10-01
CLORIDRATO DE CLINDAMICINA MONOIDRATADO 300 MG CAP DURA CT BL AL PLAS TRANS X 16;2777;2021-10-01
CLORIDRATO DE CLINDAMICINA MONOIDRATADO 300 MG CAP GEL DURA CT BL AL PLAS INC X 16;747;2021-10-01
CLORIDRATO DE CLINDAMICINA MONOIDRATADO 300 MG CAP GEL DURA CT BL AL PLAS OPC X 16;6932;2021-07-01
CLORIDRATO DE CLINDAMICINA MONOIDRATADO 300 MG CAP GEL DURA CT BL AL PLAS TRANS X 16 ;9133;2021-10-01
CLORIDRATO DE CLINDAMICINA MONOIDRATADO 300MG CAP GEL DURA CT BL AL PLAS TRANS X 16;10471;2021-10-01
CLORIDRATO DE CLOMIPRAMINA 10 MG COM REV CT BL AL PLAS INC X 20;10842;2021-10-01
CLORIDRATO DE CLOMIPRAMINA 10 MG COM REV CT BL AL PLAS PVDC/PVC OPC X 20;12;2021-09-01
CLORIDRATO DE CLOMIPRAMINA 25 MG COM REV CT BL AL PLAS INC X 20;30165;2021-10-01
